anime_id,name,genre,type,episodes,rating,members
11221,Machikado no Märchen,Romance,OVA,1,6.59,333
5164,Macross 25th Anniversary: All That VF Macross Zero Version,"Action, Mecha, Sci-Fi",ONA,1,6.59,2062
13231,Metal Fight Beyblade Zero G,"Adventure, Sports",TV,38,6.59,3533
17637,Miyakawa-ke no Kuufuku,Slice of Life,ONA,10,6.59,12077
31121,Monster Musume no Iru Nichijou: Hobo Mainichi ◯◯! Namappoi Douga,"Comedy, Slice of Life",ONA,60,6.59,13801
2047,Ningyo,Fantasy,Movie,1,6.59,2265
920,Nurse Witch Komugi-chan Magikarte Special,"Comedy, Magic, Parody",Special,1,6.59,3397
7117,Pika Don,"Drama, Historical",Movie,1,6.59,392
21571,"Pokemon: Pikachu, Kore Nan no Kagi?","Adventure, Comedy, Fantasy, Kids",Movie,1,6.59,2213
1854,Rockman Hoshi ni Negai wo,"Action, Adventure, Sci-Fi",OVA,3,6.59,1979
12929,Saint Seiya Omega,"Action, Adventure, Fantasy, Shounen",TV,97,6.59,22684
562,Sakura Taisen: Le Nouveau Paris,"Adventure, Mecha, Sci-Fi, Shounen",OVA,3,6.59,1608
27967,Senran Kagura: Estival Versus - Shoujo-tachi no Sentaku,"Action, Comedy, Ecchi",OVA,1,6.59,6920
4524,Shenmue: The Movie,"Action, Adventure, Game, Martial Arts",Movie,1,6.59,682
171,Strange Dawn,"Adventure, Drama, Fantasy",TV,13,6.59,1865
14647,Tantei Opera Milky Holmes: Alternative,"Comedy, Mystery, Super Power",Special,2,6.59,3755
2718,Umi no Triton,"Adventure, Fantasy, Shounen",TV,27,6.59,709
21103,Utopia,Music,Music,1,6.59,3519
1746,Zoids Fuzors,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.59,7087
32301,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,"Comedy, Mecha, Police, Sci-Fi",TV,12,6.58,10517
6093,Anmitsu Hime,"Comedy, Historical, Shoujo",TV,51,6.58,407
1666,Babel Nisei (1973),"Adventure, Sci-Fi, Shounen, Supernatural",TV,39,6.58,655
30573,Break Blade: Virgins War,Action,Special,1,6.58,1876
15605,Brothers Conflict,"Harem, Romance, Shoujo",TV,12,6.58,74069
7395,Card Wang: Mix Master,"Adventure, Fantasy, Game, Shounen",TV,39,6.58,617
33240,Chi&#039;s Sweet Home (2016),Slice of Life,TV,Unknown,6.57,3437
8375,Chogattai Majutsu Robot Ginguiser,"Adventure, Mecha, Sci-Fi, Shounen",TV,26,6.58,409
7048,Crush Gear Nitro,"Cars, Shounen, Sports",TV,50,6.58,700
9690,Densetsu no Yuusha no Densetsu: Iris Report,"Action, Adventure, Fantasy, Magic, Shounen",Special,1,6.58,11765
6518,Eiga de Toujou! Tamagotchi Dokidoki! Uchuu no Maigotchi!?,Kids,Movie,1,6.58,312
1396,Future GPX Cyber Formula: Early Days Renewal,"Drama, Sci-Fi, Shounen, Sports",OVA,2,6.58,338
8215,Genji Tsuushin Agedama,"Action, Comedy, Parody, Sci-Fi",TV,51,6.58,477
2073,Hengen Taima Yakou Karura Mau! Sendai Kokeshi Enka,"Horror, Shoujo",OVA,6,6.58,328
10491,Higurashi no Naku Koro ni Kira,"Mystery, Parody",OVA,4,6.58,46712
1988,Himawari!!,"Comedy, Romance",TV,13,6.58,7275
3873,Honey Honey no Suteki na Bouken,"Adventure, Historical, Shoujo",TV,29,6.58,386
3099,Juusenshi Gulkeeva,"Action, Fantasy, Mecha, Super Power",TV,26,6.58,855
6374,Kagaku Ninja-tai Gatchaman II,"Action, Adventure, Sci-Fi, Shounen",TV,52,6.58,903
10202,Kamen Rider Den-O: Imagin Anime 3,"Action, Adventure, Comedy, Kids, Super Power",OVA,12,6.58,350
19685,Kanojo ga Flag wo Oraretara,"Comedy, Harem, Romance, School",TV,13,6.58,74634
4760,Kanokon Specials,Ecchi,Special,12,6.58,19232
3609,Kikou Kantai Dairugger XV,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,6.58,1121
6310,Kinnikuman II Sei: Second Generations,Comedy,Movie,1,6.58,459
7295,Koi Tsubomi,"Fantasy, Music",Music,1,6.58,1242
3876,Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou,"Adventure, Fantasy",TV,26,6.58,279
2045,Mahou no Tenshi Creamy Mami: Eien no Once More,"Comedy, Fantasy, Magic, Romance, Shoujo",OVA,1,6.58,498
1879,Midnight Eye: Gokuu,"Action, Mystery, Sci-Fi, Seinen",OVA,1,6.58,2670
9395,Miyanishi Tatsuya Gekijou: Omae Umasou da na,"Adventure, Kids",TV,20,6.58,833
34475,Monster Strike: Rain of Memories,"Action, Fantasy, Game",ONA,1,6.58,313
4316,Nanami-chan 3rd Series,"Comedy, Kids",TV,16,6.58,314
8496,Neko Neko Fantasia,Comedy,OVA,1,6.58,187
5938,Onegai♪My Melody Kirara★,"Comedy, Fantasy, Magic",TV,52,6.58,741
683,Otogi Story Tenshi no Shippo Specials,"Comedy, Fantasy, Magic, Romance",OVA,2,6.58,1270
6555,Pokemon: Pikachu no Kirakira Daisousaku!,"Adventure, Comedy, Fantasy, Kids",Special,1,6.58,3786
11853,Pokemon: Pikachu no Summer Bridge Story,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,2535
28511,Precure All Stars Movie: Haru no Carnival♪,"Action, Comedy, Fantasy, Magic, Music, Shoujo",Movie,1,6.58,988
3757,Sekai Meisaku Douwa: Aladdin to Mahou no Lamp,"Adventure, Fantasy",Movie,1,6.58,573
836,Sister Princess,"Comedy, Drama, Harem, Romance, Slice of Life",TV,26,6.58,14714
9421,SMAnime,"Action, Seinen",OVA,3,6.58,246
2726,Sukeban Deka,"Action, Drama, Police, School, Shoujo",OVA,2,6.58,1663
31608,Teekyuu 4 Specials,"Comedy, School, Shounen, Sports",Special,2,6.58,1977
8603,Tegami: Haikei Juugo no Kimi e,"Music, School, Slice of Life",Music,1,6.58,653
30218,The iDOLM@STER Cinderella Girls: Special Program,"Comedy, Music",Special,1,6.57,1802
5819,Tori no Uta,Fantasy,OVA,1,6.58,2426
14173,Upotte!! OVA,"Comedy, Ecchi, Military, School, Seinen",OVA,1,6.58,10076
19081,Weekender Girl,Music,Music,1,6.58,1174
9376,Yamato Takeru: After War,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space",OVA,2,6.58,243
5454,Yokuwakaru Gendaimahou,"Comedy, Magic",TV,12,6.58,17422
10015,Yu☆Gi☆Oh! Zexal,"Action, Fantasy, Game, Shounen",TV,73,6.58,22480
819,Boku wa Imouto ni Koi wo Suru,"Romance, Shoujo",OVA,1,6.57,26923
7176,Cheburashka Arere?,"Comedy, Kids, Slice of Life",TV,26,6.57,2482
2881,Chinmoku no Kantai,"Drama, Military",OVA,3,6.57,924
8815,Domo TV,Comedy,TV,26,6.57,832
30907,Eine Kleine,"Drama, Music, Romance, Slice of Life",Music,1,6.57,261
22053,Gakkou no Kaidan (OVA),"Comedy, Horror, Mystery, Supernatural",OVA,10,6.57,452
1600,Galaxy Angel Rune,"Comedy, Sci-Fi",TV,13,6.57,3551
1159,Geobreeders 2: Mouryou Yuugekitai File-XX Ransen Toppa,"Adventure, Comedy, Sci-Fi, Shounen",OVA,4,6.57,984
4242,Ginga Reppuu Baxingar,"Action, Adventure, Mecha",TV,39,6.57,399
4597,Kouya no Shounen Isamu,"Action, Adventure, Shounen",TV,52,6.57,319
8332,Kudan,Fantasy,Movie,1,6.57,189
25283,Kuusen Madoushi Kouhosei no Kyoukan,"Action, Drama, Fantasy, Magic, School",TV,12,6.57,81870
1039,Mizuiro (2003),"Drama, Romance, Supernatural",OVA,2,6.57,2325
4933,Muu no Hakugei,"Action, Fantasy, Sci-Fi",TV,26,6.57,344
20539,Nameko-ke no Ichizoku,"Comedy, Slice of Life",OVA,13,6.57,439
1163,Neo Ranga,"Adventure, Horror, Mecha",TV,48,6.57,5332
3194,Ningyohime Marina no Bouken,"Drama, Fantasy, Kids, Romance",TV,26,6.57,889
5844,Pokemon: Pikachu no Obake Carnival,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,3365
7550,Pokemon: Pikachu Tanken Club,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,3571
1527,Pokemon: Senritsu no Mirage Pokemon,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,13040
163,Power Stone,"Adventure, Comedy, Fantasy, Historical, Shounen",TV,26,6.57,4308
417,Ragnarök the Animation,"Action, Fantasy, Magic",TV,26,6.57,32711
7496,Saiyuuki: Son Gokuu Monogatari,Adventure,Movie,1,6.57,574
28861,Takamiya Nasuno Desu!: Teekyuu Spin-off,"Comedy, Shounen",TV,12,6.57,8213
6705,Tayutayu: Pure My Heart,Comedy,Special,6,6.57,4876
685,To Heart: Remember My Memories,"Drama, Harem, Romance, School, Sci-Fi, Slice of Life",TV,13,6.57,5752
1981,Twilight Q,"Mystery, Psychological, Sci-Fi",OVA,2,6.57,2962
7377,Winter Sonata Episode 0,"Drama, Romance",Special,1,6.57,3300
943,Yume Tsukai,"Drama, Fantasy, Magic, Slice of Life",TV,12,6.57,5719
599,Yuugen Kaisha,"Action, Adventure, Comedy, Magic, Super Power, Supernatural",OVA,4,6.57,2370
2702,Bakukyuu Renpatsu! Super Bedaman,"Adventure, Game",TV,18,6.56,592
6119,Cookin&#039; Idol Ai! Mai! Main!,"Comedy, Kids",TV,305,6.56,956
9479,Coppelion,"Action, Sci-Fi, Seinen",TV,13,6.56,76291
16702,Doraemon: Nobita to Mirai Note,"Adventure, Fantasy, Kids, Sci-Fi, Shounen",OVA,1,6.56,271
7157,Dr. Slump Movie 07: Arale-chan N-cha! Penguin Mura yori Ai wo Komete,"Comedy, Sci-Fi, Shounen",Movie,1,6.56,575
5496,Feng Yun Jue,"Action, Adventure, Martial Arts",Movie,1,6.56,1455
2809,Fuusen Shoujo Temple-chan,"Adventure, Comedy, Kids",TV,26,6.56,204
12497,Garakuta-doori no Stain: Epilogue,Comedy,OVA,1,6.56,181
34213,Getsuyoubi no Tawawa,Slice of Life,ONA,12,6.56,16663
18771,Gifuu Doudou!!: Kanetsugu to Keiji,"Action, Historical, Martial Arts, Samurai, Seinen",TV,25,6.56,5511
1570,Happiness!,"Comedy, Harem, Magic, Romance, School",TV,12,6.56,24393
9333,Koi☆Sento,"Comedy, Romance",OVA,1,6.56,4830
12429,Last Exile: Ginyoku no Fam Recaps,"Action, Adventure, Sci-Fi",Special,2,6.56,4621
1495,Maetel Legend,"Drama, Sci-Fi, Space",OVA,2,6.56,1974
7601,Mashin Eiyuuden Wataru: Owarinaki Toki no Monogatari,Fantasy,OVA,3,6.56,318
6492,Minky Momo in Tabidachi no Eki,"Drama, Fantasy, Magic, Shoujo",OVA,1,6.56,400
2367,Moetan,"Comedy, Ecchi, Magic, School",TV,12,6.56,18432
3810,Mori no Youki na Kobito-tachi: Belfy to Lillibit,"Adventure, Comedy, Fantasy",TV,26,6.56,561
2503,Nangoku Shounen Papuwa-kun,"Adventure, Comedy, Shounen",TV,42,6.56,407
23605,Ninja Slayer From Animation,Action,ONA,26,6.56,26062
3758,Panda no Daibouken,Adventure,Movie,1,6.56,300
2234,Panda-Z: The Robonimation,"Action, Comedy, Kids, Mecha, Parody, Sci-Fi, Shounen",TV,30,6.56,1358
10739,Panty &amp; Stocking in Sanitarybox,"Action, Comedy, Dementia, Ecchi, Parody, Supernatural",Special,1,6.56,19669
21695,Pokemon XY SP: Road to Kalos,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,6.56,2865
29419,Pokemon XY: New Year&#039;s Eve 2014 Super Mega Special,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,6.56,1358
14675,Rinne no Lagrange: Kamogawa Memoria,"Action, Comedy, Mecha, Sci-Fi",Special,1,6.56,1787
8287,SD Gundam Sangokuden Brave Battle Warriors,"Action, Historical, Mecha",TV,51,6.56,2388
9202,Seikon no Qwaser: Jotei no Shouzou,"Action, Ecchi, Seinen, Super Power, Supernatural",OVA,1,6.56,14605
23325,Shirogane no Ishi: Argevollen,"Action, Mecha",TV,24,6.56,30770
27891,Sword Art Online II: Debriefing,"Action, Adventure, Fantasy, Game",Special,1,6.56,39092
4154,Time Bokan Series: Yattodetaman,"Action, Adventure, Comedy, Fantasy, Mecha",TV,52,6.56,1012
3075,Tondera House no Daibouken,"Adventure, Historical, Sci-Fi",TV,52,6.56,630
10595,VitaminX Addiction,"Romance, School",OVA,3,6.56,1428
14283,Vividred Operation,"Action, Ecchi, Sci-Fi",TV,12,6.56,45869
4991,Wakakusa Monogatari,"Historical, Slice of Life",Special,1,6.56,373
19151,Walkure Romanze,"Action, Ecchi, Harem, Romance, School, Sports",TV,12,6.56,56131
22249,Yodaka no Hoshi,"Adventure, Kids",Movie,1,6.56,1082
5772,Akaneiro ni Somaru Saka: Hardcore,"Comedy, Ecchi, Harem, Romance",Special,1,6.55,26925
6452,Akuu Daisakusen Srungle,"Action, Mecha, Sci-Fi",TV,53,6.55,518
3401,Aru Tabibito no Nikki Specials,"Adventure, Fantasy",Special,3,6.55,5473
6629,Asari-chan,"Comedy, Shoujo, Slice of Life",TV,54,6.55,263
5070,Beast Wars Second Chou Seimeitai Transformers,"Action, Mecha, Sci-Fi",TV,43,6.55,1327
348,Binzume Yousei,"Comedy, Fantasy, Magic, Slice of Life",TV,13,6.55,12852
2142,Blue Dragon,"Adventure, Comedy, Fantasy, Supernatural",TV,51,6.55,22718
5238,Chocolate Underground: Bokura no Chocolate Sensou,Adventure,Movie,1,6.55,1432
2312,Daishizen no Majuu: Bagi,"Action, Romance, Sci-Fi",Movie,1,6.55,1479
2252,Devilman,"Action, Demons, Horror, Supernatural",TV,39,6.55,5532
21041,Follow Me,"Drama, Music, Romance, Slice of Life",Music,1,6.55,1165
382,Futari Ecchi,"Comedy, Ecchi, Romance, Seinen, Slice of Life",OVA,4,6.55,19907
1537,Genshi Shounen Ryuu,"Action, Adventure, Romance, Sci-Fi, Shounen",TV,22,6.55,731
1574,Get Ride! AMDriver,"Adventure, Mecha, Sci-Fi, Shounen",TV,51,6.55,1061
27907,Gundam Build Fighters Specials,"Comedy, Mecha",Special,3,6.55,1795
13185,Juusen Battle Monsuno,"Action, Adventure",TV,52,6.55,2248
3683,Kabatotto,Comedy,TV,300,6.55,240
31566,Ketsuekigata-kun! 3,Comedy,TV,12,6.55,1317
32274,Ketsuekigata-kun! 4,Comedy,TV,12,6.55,1119
31534,Larva,Comedy,TV,26,6.57,139
9035,Lupin the Third,"Adventure, Music",Music,1,6.55,1484
13757,Mashiro-iro Symphony: The Color of Lovers Picture Drama,"Drama, Harem, Romance",Special,2,6.55,4743
888,Megami Kouhosei,"Action, Mecha, Military, Sci-Fi, Space",TV,12,6.55,14757
23399,Minami no Shima no Dera-chan,"Comedy, Slice of Life",Movie,1,6.55,7224
2740,Monkey Turn,"Drama, Sports",TV,25,6.55,586
761,Naruto: Akaki Yotsuba no Clover wo Sagase,"Adventure, Comedy, Shounen",Special,1,6.55,47587
3535,Neko Ramen,Comedy,ONA,13,6.55,2059
4890,Peut-etre Toi,Music,Music,1,6.55,1532
31911,Pokemon Fushigi no Dungeon: Magnagate to Mugendai Meikyu,"Adventure, Fantasy, Kids",ONA,2,6.55,624
19799,Robot Girls Z,"Comedy, Mecha, Parody",Special,3,6.55,12212
2237,Rozen Maiden: Meitantei Kunkun - Duell Walzer,"Comedy, Mystery",Special,1,6.55,13901
608,Sakura Taisen: Katsudou Shashin,"Adventure, Mecha, Sci-Fi, Shounen",Movie,1,6.55,4010
1872,Saru Getchu: On Air,"Adventure, Comedy, Fantasy, Kids, Romance, Shounen",TV,26,6.55,632
677,Sentimental Journey,"Drama, Romance, Shoujo",TV,12,6.55,1412
12441,Soukou Kihei Votoms: Vol.2 Highlights of the &#039;A.T. Votoms&#039;,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.55,283
3864,Souten no Ken Specials,"Action, Historical, Martial Arts, Shounen",Special,4,6.55,1122
817,Tactical Roar,"Comedy, Military, Romance, Sci-Fi",TV,13,6.55,6479
8966,Tottoko Hamtarou OVA 4: Hamuchanzu no Mezase! Hamuhamu Kin Medal - Hashire! Hashire! Daisakusen,"Adventure, Comedy, Kids",OVA,1,6.55,738
1900,Twin Signal: Family Game,"Action, Comedy, Mecha, Sci-Fi",OVA,3,6.55,1026
1458,Uchuu no Kishi Tekkaman,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",TV,26,6.55,1059
27387,Under the Dog,"Action, Sci-Fi, Thriller",OVA,1,6.55,29922
1607,Venus Versus Virus,"Drama, Romance, Supernatural",TV,12,6.55,20883
2535,Angelique: Seichi yori Ai wo Komete,"Adventure, Comedy, Drama, Fantasy, Romance, Sci-Fi, Shoujo",OVA,3,6.54,1946
5935,Animation Kikou: Marco Polo no Bouken,"Adventure, Historical",TV,43,6.54,249
374,Bannou Bunka Neko-Musume DASH!,"Action, Comedy, Ecchi, Romance, Sci-Fi",OVA,12,6.54,3473
32502,BlazBlue: Alter Memory Specials,Comedy,Special,6,6.54,952
30143,Bobobo-bo Bo-bobo Recap,"Action, Comedy, Parody, Sci-Fi, Shounen",Special,1,6.54,606
2915,Chikyuu ga Ugoita Hi,Drama,Movie,1,6.54,744
12685,Code Geass: Nunnally in Wonderland,"Comedy, Fantasy, Parody",OVA,1,6.54,37087
707,Comic Party Specials,"Comedy, Drama",Special,4,6.54,2669
1677,Cosmo Warrior Zero Gaiden,"Adventure, Drama, Military, Sci-Fi, Space",Special,2,6.54,1215
7158,Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi,"Comedy, Sci-Fi, Shounen",Movie,1,6.54,553
336,Ginyuu Mokushiroku Meine Liebe,"Fantasy, Shoujo",TV,13,6.54,9540
2071,Hana yori Dango (Movie),"Drama, Romance, Shoujo",Movie,1,6.54,4576
13935,Houkago Midnighters,"Fantasy, Kids",Movie,1,6.54,847
3969,Kagaku Kyuujo-tai TechnoVoyager,"Action, Adventure, Mecha, Sci-Fi, Space",TV,18,6.54,377
3153,Kagaku Ninja-tai Gatchaman (Movie),"Action, Adventure, Sci-Fi, Shounen",Movie,1,6.54,694
30524,Kagewani,"Horror, Mystery, Supernatural, Thriller",TV,13,6.54,19225
32682,Kagewani: Shou,"Horror, Mystery, Supernatural, Thriller",TV,13,6.54,11052
3274,Kinnikuman: Ooabare! Seigi Choujin,"Action, Comedy, Shounen, Sports",Movie,1,6.54,327
13159,Kuromajo-san ga Tooru!!,"Comedy, Magic, School, Slice of Life",TV,60,6.54,5677
2040,Mahou no Angel Sweet Mint,"Magic, Shoujo",TV,47,6.54,879
13239,Mass Effect: Paragon Lost,"Action, Adventure, Sci-Fi",Movie,1,6.54,5305
7981,Obake no Q-tarou (1985),"Comedy, Kids, School, Slice of Life, Supernatural",TV,510,6.54,161
20931,Oneechan ga Kita,"Comedy, Slice of Life",TV,12,6.54,45457
7605,Parasol Henbei,"Adventure, Comedy, Fantasy, Kids, Magic",TV,200,6.54,229
21679,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA","Comedy, Ecchi, Romance, Shounen, Supernatural",OVA,1,6.54,14564
12611,Sengoku Collection,"Fantasy, Parody, Samurai",TV,26,6.54,16287
17345,Senran Kagura Specials,Ecchi,Special,6,6.54,8282
9799,Shin-Men,"Action, Comedy, Kids",TV,13,6.54,479
10849,Shinryaku! Ika Musume: Ika Ice Tabena-ika?,Music,Music,1,6.54,3600
15453,Shinryaku! Ika Musume: Kore ga Umi e no Ai Jana-ika!,Music,Music,1,6.54,2162
1816,Sonic X,"Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen",TV,78,6.54,28296
4801,Suhoyojeong Michel,"Adventure, Fantasy, Kids",TV,26,6.54,376
2428,Tanpen Unico: Kuroi Kumo to Shiroi Hane,"Adventure, Fantasy, Kids",Movie,1,6.54,699
18063,Tiger Mask Fuku Men League Sen,"Shounen, Sports",Movie,1,6.54,253
8949,Tottoko Hamtarou OVA 2: Hamuchanzu no Takara Sagashi Daisaku - Hamuha! Suteki na Umi no Natsuyasumi,Kids,OVA,1,6.54,749
22537,Yami Shibai 2nd Season,"Dementia, Horror, Supernatural",TV,13,6.54,17379
3778,Yuukan Club,"Comedy, Mystery, School, Shoujo",OVA,2,6.54,287
2534,Angelique,"Drama, Fantasy, Romance, Sci-Fi, Shoujo",OVA,3,6.53,3523
1598,Casshern: Robot Hunter,"Adventure, Mecha, Sci-Fi",OVA,4,6.53,4497
3114,Chiisana Kyojin Microman,"Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,52,6.53,411
10319,Chou Dendou Robo Tetsujin 28-gou FX,"Action, Adventure, Mecha, Sci-Fi",TV,47,6.53,354
2064,Gall Force: Chikyuu Shou,"Action, Mecha, Military, Sci-Fi",OVA,3,6.53,1098
17651,Genei wo Kakeru Taiyou,Magic,TV,13,6.53,33528
2687,Gokuu no Daibouken,"Comedy, Fantasy",TV,39,6.53,266
5131,Groizer X,"Mecha, Sci-Fi",TV,36,6.53,298
7083,Hakushaku to Yousei Specials,"Adventure, Fantasy, Historical, Magic",Special,6,6.53,5142
4511,Hoero! Bun Bun,"Adventure, Slice of Life",TV,39,6.53,284
4800,Huckleberry Finn Monogatari,Adventure,TV,26,6.53,665
1083,Human Crossing,"Drama, Slice of Life, Sports",TV,13,6.53,1739
31338,Hundred,"Action, Ecchi, Harem, Mecha, Romance, School, Sci-Fi",TV,12,6.53,92396
3546,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,"Comedy, Police",Special,1,6.53,323
10207,Lily to Kaeru to (Otouto),"Adventure, Comedy, Supernatural",Special,1,6.53,760
576,Magikano,"Comedy, Fantasy, Harem, Magic, Romance, Shounen",TV,13,6.53,22664
2277,Mahou Yuugi 2D,"Adventure, Comedy, Fantasy, Magic",ONA,24,6.53,1877
3875,Mahoutsukai Sally 2,"Comedy, Magic, Shoujo",TV,88,6.53,720
4388,Mazinger Z tai Dr. Hell,"Action, Drama, Mecha, Sci-Fi, Shounen",Movie,1,6.53,630
3147,Me gumi no Daigo: Kajiba no Baka Yarou,Drama,Movie,1,6.53,490
20033,Miss Monochrome: The Animation,"Comedy, Music, Slice of Life",TV,13,6.53,30403
16331,Next A-Class,"Action, Cars, Sci-Fi",ONA,1,6.53,4394
33102,Nijiiro Days: Houkago Special,"Comedy, Romance, School, Shoujo, Slice of Life",Special,1,6.54,1985
2063,Rhea Gall Force,"Action, Mecha, Military, Sci-Fi",OVA,1,6.53,1085
3444,The Ultraman,"Action, Sci-Fi, Shounen, Space, Super Power",TV,50,6.53,737
18061,Tiger Mask (Movie),"Shounen, Sports",Movie,1,6.53,243
5272,Tondemo Nezumi Daikatsuyaku,Adventure,Movie,1,6.53,252
30196,Tsubasa to Hotaru (2015),"Romance, School, Shoujo",Special,4,6.53,1886
5917,Tsuru ni Notte: Tomoko no Bouken,Drama,Movie,1,6.53,321
3691,Watashi to Watashi: Futari no Lotte,"Kids, Shoujo, Slice of Life",TV,29,6.53,364
2806,Yadamon,"Adventure, Comedy, Fantasy",TV,170,6.53,373
4085,Yonimo Osoroshii Grimm Douwa,"Dementia, Horror, Psychological",OVA,3,6.53,683
7659,Aisubeki Mirai e,Music,Music,1,6.52,966
9737,Appleseed XIII,"Action, Mecha, Military, Police, Sci-Fi",OVA,13,6.52,9336
1270,Black Magic M-66,"Action, Mecha, Military, Sci-Fi",OVA,1,6.52,5496
5539,Blassreiter: Navi,"Action, Sci-Fi",Special,1,6.52,2914
5353,Chameleon,"Comedy, Ecchi, School, Seinen",OVA,6,6.52,666
2564,Code-E,"Comedy, Romance, School, Sci-Fi, Slice of Life",TV,12,6.52,12238
1221,Demashita! Powerpuff Girls Z,"Action, Comedy, Magic, School, Sci-Fi, Shoujo, Slice of Life, Super Power",TV,52,6.52,13624
28205,Fastening Days,"Kids, Magic",ONA,2,6.52,3076
2572,Fushigi no Kuni no Alice,"Adventure, Fantasy, Kids",TV,52,6.52,1594
9390,Ginga Hyouryuu Vifam: Keito no Kioku - Namida no Dakkai Sakusen,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6.52,208
1905,Harukanaru Toki no Naka de: Hachiyou Shou Specials,"Fantasy, Historical, Magic, Romance, Shoujo, Supernatural",Special,8,6.52,1773
4756,Hello Harinezumi: Satsui no Ryoubun,"Drama, Mystery, Psychological, Seinen",OVA,1,6.52,1213
359,I&#039;ll/CKBC,"Action, School, Shounen, Sports",OVA,2,6.52,3425
13137,Itsuka Tenma no Kuro Usagi Special,"Comedy, Ecchi",Special,1,6.52,3251
22049,Just Awake,"Action, Music, Sci-Fi",Music,1,6.52,1057
32412,Kigyou Senshi Arslan,"Comedy, Parody",ONA,6,6.51,2323
7571,Kita e.: Diamond Dust Drops Special,"Drama, Slice of Life",Special,1,6.52,804
3323,Kite Liberator,"Action, Drama, Sci-Fi",OVA,1,6.52,15827
7547,Komadori Eiga: Komaneko,"Kids, Slice of Life",Movie,1,6.52,238
23831,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin,Comedy,Movie,4,6.52,6946
5265,Mega Man,"Action, Adventure, Comedy",TV,27,6.52,3263
30291,Mini Hama: Minimum Hamatora,"Comedy, Mystery, School, Shounen, Super Power",TV,8,6.53,1947
2302,Mobile Suit SD Gundam Mk I,"Mecha, Parody, Sci-Fi",Special,3,6.52,2371
16690,My Life,"Drama, Slice of Life",ONA,1,6.52,1507
10547,Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?,"Drama, Ecchi, Fantasy, Harem, Romance",OVA,1,6.52,8216
215,Pia Carrot e Youkoso!! 2 DX,"Comedy, Romance",OVA,6,6.52,1425
5845,Pokemon: Pikachu no Natsumatsuri,"Action, Comedy, Fantasy, Kids",Special,1,6.52,3586
10924,Queen&#039;s Blade OVA,"Action, Adventure, Ecchi, Fantasy",OVA,2,6.52,8935
13153,Renkyori Enai,Music,Music,1,6.52,719
